age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income_>50K
38,Private,103474,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,45,United-States,0
31,Local-gov,48520,Assoc-acdm,12,Never-married,Protective-serv,Unmarried,White,Male,0,0,40,United-States,0
58,Private,215190,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,0
31,Private,339738,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,0,0,40,United-States,0
63,Private,174826,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
55,State-gov,117357,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,70,,1
62,Self-emp-inc,354075,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
35,Private,357619,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Germany,0
22,,148955,Some-college,10,Never-married,,Own-child,Asian-Pac-Islander,Female,0,0,15,South,0
46,Private,30840,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
26,Private,176729,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,1
25,Private,430084,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,0
66,Private,217198,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,10,United-States,0
67,Self-emp-not-inc,268781,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,1
38,Private,357870,12th,8,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,50,United-States,0
26,Self-emp-not-inc,224361,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,75,United-States,0
33,Private,201122,HS-grad,9,Separated,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
31,Local-gov,128016,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
20,Private,105479,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,0
28,Private,107411,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,0
54,Private,167770,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,United-States,1
23,Private,329925,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,0
47,Private,158451,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,1
48,Private,171095,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,England,0
20,,163911,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,0
41,Local-gov,189956,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,1
50,Self-emp-inc,140516,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
59,Private,196126,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
40,State-gov,182460,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,38,China,1
56,Private,146391,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,Ireland,0
23,Private,103277,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,24,United-States,0
61,Private,215944,9th,5,Divorced,Sales,Not-in-family,White,Male,0,0,25,United-States,0
39,Private,167882,12th,8,Never-married,Other-service,Unmarried,Black,Female,0,0,48,Haiti,0
40,Private,329924,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,30,United-States,0
22,Private,140001,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
47,Private,114459,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
28,Private,209205,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,1
30,Private,467108,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,1
28,Self-emp-inc,80158,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
42,Private,198229,Prof-school,15,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,65,United-States,1
40,Private,199191,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,England,1
48,Local-gov,142719,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
66,,68219,9th,5,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0
61,Private,219886,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,1
27,Private,130807,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
27,Private,112754,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,56,United-States,0
34,State-gov,240283,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States,0
26,Private,168552,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
48,Private,250736,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,99,United-States,0
53,Private,229465,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
65,Self-emp-inc,226215,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
21,Private,90935,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
23,Private,140764,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,1590,40,United-States,0
36,Private,49657,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
29,Self-emp-inc,138597,Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,0
31,,37030,Assoc-acdm,12,Never-married,,Own-child,White,Female,0,0,25,United-States,0
42,State-gov,214781,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,0,1876,38,United-States,0
61,Private,123991,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,20,United-States,0
42,Private,53956,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
67,Private,268781,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1510,8,United-States,0
17,Private,99462,11th,7,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,0,20,United-States,0
29,Private,393264,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
28,Local-gov,33662,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,40,United-States,1
26,Private,213625,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
26,Private,108658,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
40,Private,126845,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
41,Local-gov,207685,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,61,United-States,1
20,Private,293091,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,60,United-States,0
58,Private,185459,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
21,,187581,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,0
24,Private,30656,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,20,United-States,0
47,Private,212120,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
22,Private,207940,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,36,United-States,0
47,,104489,10th,6,Married-civ-spouse,,Husband,White,Male,0,0,45,United-States,0
32,Private,210926,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,1
43,State-gov,145166,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,84,United-States,0
18,Private,137646,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,0
68,Self-emp-inc,52052,Assoc-voc,11,Widowed,Sales,Not-in-family,White,Female,25124,0,50,United-States,1
43,Private,247162,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
21,Private,24896,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,0
47,Private,30840,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1
71,,205011,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,10,United-States,0
43,Self-emp-not-inc,150528,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,0
35,Private,245372,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
46,Self-emp-not-inc,80914,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,0
60,Private,162947,5th-6th,3,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Puerto-Rico,0
22,State-gov,334693,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
38,State-gov,185180,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1
56,Private,121362,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,32,United-States,0
24,Private,394191,12th,8,Never-married,Transport-moving,Own-child,White,Male,0,0,55,Germany,0
34,State-gov,287908,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,42,United-States,0
32,Private,153963,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,0
42,Private,177989,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
26,Private,34393,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
29,Private,385092,Some-college,10,Divorced,Prof-specialty,Own-child,White,Female,0,0,36,United-States,0
46,Private,114222,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
39,Self-emp-not-inc,267412,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0
52,Private,113522,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,1
61,Self-emp-inc,148577,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,1
24,Private,324445,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
28,Private,133043,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,0
28,Private,330466,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Hong,0
39,Private,262841,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
52,Self-emp-not-inc,194995,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,55,United-States,1
35,Self-emp-not-inc,199753,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,0
35,Private,187625,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,65,United-States,0
40,Private,76487,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
63,Private,195338,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1
20,Private,196337,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,0
64,Private,280957,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,0
27,Self-emp-not-inc,177831,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Hungary,0
45,Private,235646,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
34,Private,177437,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,45,United-States,1
27,Private,37359,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,,0
41,Private,75012,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,0
49,Private,61885,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1
46,Private,268234,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,1
20,Federal-gov,55233,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
23,,192028,Some-college,10,Never-married,,Own-child,White,Female,0,0,35,United-States,0
72,Private,174993,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,35,United-States,0
32,Self-emp-not-inc,62165,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,,0
25,Local-gov,190107,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,1719,16,United-States,0
51,State-gov,103063,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States,1
31,Private,202729,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
35,Private,209280,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,31,United-States,0
47,Local-gov,149700,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,35,United-States,1
18,Private,115815,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,0
38,Private,91039,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,1
50,State-gov,211112,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,0
62,Private,131117,7th-8th,4,Divorced,Tech-support,Unmarried,White,Female,0,0,38,Columbia,0
25,Private,81286,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,2174,0,40,United-States,0
44,Private,202565,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0
22,Private,54560,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0
23,Private,292023,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0
20,Private,171398,10th,6,Never-married,Sales,Not-in-family,Other,Male,0,0,40,United-States,0
61,Private,228287,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
32,Private,302845,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,48,United-States,0
27,Private,202206,11th,7,Separated,Farming-fishing,Other-relative,White,Male,0,0,40,Puerto-Rico,0
20,Private,191832,12th,8,Never-married,Other-service,Unmarried,White,Male,0,0,40,,0
56,Private,110003,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
22,,330571,HS-grad,9,Never-married,,Not-in-family,White,Female,0,0,45,United-States,0
34,Private,29933,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
34,Private,312055,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
46,Private,147640,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,1902,40,United-States,0
20,,38455,HS-grad,9,Never-married,,Unmarried,White,Male,0,0,40,United-States,0
33,Private,86492,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,87,United-States,0
45,Self-emp-not-inc,87490,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,1
21,Local-gov,185279,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,0
26,Private,276967,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
48,Self-emp-not-inc,383384,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
31,Federal-gov,381645,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
20,Private,336101,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,0
30,Private,288566,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
22,State-gov,160369,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,0
33,State-gov,121245,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
18,Private,230215,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
25,Private,120596,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,44,United-States,0
17,Private,140117,10th,6,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,0
17,Private,198146,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0
49,Private,252079,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
67,Local-gov,256821,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,20,United-States,0
37,Private,217054,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
53,Private,169182,10th,6,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Columbia,0
49,Private,102096,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3781,0,40,United-States,0
31,Local-gov,190401,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
42,Local-gov,175642,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,99999,0,40,United-States,1
38,Private,204527,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
33,Private,173248,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,United-States,0
44,Private,191814,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
67,Local-gov,258973,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,24,United-States,0
18,Private,115443,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
27,Private,367329,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
23,Local-gov,190709,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,White,Male,0,0,52,United-States,0
90,Local-gov,188242,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,11678,0,40,United-States,1
37,Private,410913,HS-grad,9,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,0,0,40,Mexico,0
